Date,000002 SZ T1440,000089 SZ T1440,000157 SZ T1440,000568 SZ T1440,000581 SZ T1440,000651 SZ T1440,000858 SZ T1440,000951 SZ T1440,000997 SZ T1440,002032 SZ T1440,002050 SZ T1440,002081 SZ T1440,600000 SS T1440,600016 SS T1440,600019 SS T1440,600028 SS T1440,600030 SS T1440,600031 SS T1440,600036 SS T1440,600050 SS T1440,600104 SS T1440,600176 SS T1440,600276 SS T1440,600323 SS T1440,600519 SS T1440,600535 SS T1440,600566 SS T1440,600570 SS T1440,600585 SS T1440,600606 SS T1440,600660 SS T1440,600779 SS T1440,600886 SS T1440,600887 SS T1440,600900 SS T1440,601006 SS T1440,601398 SS T1440,601988 SS T1440,601166 SS T1440,601318 SS T1440,000338 SZ T1440,601328 SS T1440,002138 SZ T1440,601169 SS T1440,601939 SS T1440,601390 SS T1440,601601 SS T1440,601186 SS T1440,002262 SZ T1440,601766 SS T1440,601888 SS T1440,300003 SZ T1440,300012 SZ T1440,300015 SZ T1440,002304 SZ T1440,002311 SZ T1440,601288 SS T1440,601818 SS T1440,002475 SZ T1440,300124 SZ T1440,300142 SZ T1440,002508 SZ T1440,300166 SZ T1440,300203 SZ T1440,300271 SZ T1440
2012-01-19,5.890567815682696,4.043698045369495,6.94542981922233,26.84213765582157,16.97750166194698,6.5811456561158845,25.315222257521945,7.0508027190792255,5.772784109145769,8.354771722222225,2.869263264693623,6.184945921723298,4.7924529685624435,3.3392011470052565,3.8871271825315614,4.027710593871329,9.02369457340877,12.173105938309956,9.087024125054443,4.744386318180277,10.157023305536482,2.692812568574565,6.277518445614722,5.069686464035748,126.85372399194368,11.357549126194607,5.939423213890153,7.596052905597544,13.727358613888335,3.8072585447622593,5.883496588297211,19.278355524377393,2.1254605573665883,5.539404311357972,4.925124989638703,5.04774428327395,2.8746815318915098,1.9705204363691058,6.7518230337692975,16.671835823887086,5.805060367334108,3.2995576523262367,3.874232075114408,3.0406608251596245,3.205163555999047,2.339251330207054,17.477707118973907,3.4880062647366534,3.965857299661255,3.923393561128566,11.171554130575306,6.523905580814327,1.7909324826019035,3.024338639464712,60.13108284001019,6.0932203017729885,1.7618324840779251,2.1307593943272893,1.7136723814621109,5.6384998207127275,3.8715072479944213,4.0382517709672685,2.7738457635796996,12.38460247349823,3.3381999999999987
2012-01-20,6.028317835145577,4.063103042740251,7.083694767394572,27.537197771879423,17.31523625114794,6.702347975378313,26.048147434702955,7.22741526112427,5.828705871470878,8.488075509616031,2.869419160296762,6.325226729722695,4.863338668921856,3.3918413363098674,3.888935824232524,4.0403044899733125,9.185632536296751,12.297973854003748,9.215611975269534,4.727314580563678,10.310535872880159,2.7328521007651343,6.660807344140866,5.179877307372999,130.3832957248257,12.238007768292196,6.059936441630387,7.6723769092425576,14.136701097984636,3.8551477660932467,5.9985194668102535,19.528765606983143,2.1144783124023823,5.720937279736979,4.8974307850427135,5.034252208133559,2.878412604655648,1.978337393614468,6.88100307887735,16.986320249142143,6.031584620715402,3.340883723089267,3.9235009288702942,3.1044744928814105,3.2065666491588085,2.3662893808087158,18.025876247959626,3.5206423393575688,4.060422027202661,3.973862496565949,11.458932173765485,6.461986897738968,1.8601540717447,3.065229564809973,61.7404346907216,6.330408833309617,1.7676517576888875,2.166348541148594,1.7977231418418944,5.923979691945485,4.07214823577104,4.120633412674837,2.7868115487469827,12.8143496350365,3.3381999999999987
2012-01-21,5.851428597168795,4.069080229500499,7.117031713424453,27.235211971162553,17.30790520131328,6.590193459399887,26.07829112967637,7.331937389402201,5.9282552995216475,8.639919231578954,2.9023309571263045,6.506495273082027,4.864128849448967,3.375415119888042,3.8776139799362506,4.0721073811595145,9.133905945538967,12.649123132676337,9.158619604497712,4.663861307733199,10.129201168981952,2.675509208981243,6.580351049943795,5.314907709337498,130.09708363338785,12.139867371363337,5.993412769499046,7.719146403101799,14.063403143566244,3.857900536872268,5.958353658203912,19.365919290163507,2.132779016996449,5.698321214273063,4.8294842600580905,4.972514891184115,2.8673398847882217,1.9731394985472581,6.893466727642415,16.85391798805008,6.0054528069683615,3.3451732633554685,3.954395144646585,3.0893877171391986,3.1639753867781497,2.352276346563444,17.807924713630182,3.5055251438464365,4.0752603497438376,3.9527002827073807,11.565346594443849,6.6344037496099615,1.8983777813504823,3.11368688859244,61.53062104215889,6.499409685828883,1.7586787394626493,2.160914936688932,1.8304356898220735,6.064996719058617,4.0926642423723,4.056476364248982,2.9552628554878915,12.929578315660054,3.3381999999999987
2012-01-31,5.821696404744402,4.052497789148797,7.032355660864448,27.61730433375415,17.388522778393785,6.508448142463218,26.306834084303304,7.248939588553753,5.8021192784925315,8.588621201171875,2.943762300349985,6.472372994166943,4.821779352129318,3.3502282727631414,3.812613357397405,4.0669536689936665,8.944292183416014,12.649123132676337,9.052211329441834,4.519843567652295,9.941926806505858,2.5905990403379877,6.556000520495097,5.190520261552264,131.12182850835705,11.99474008429926,5.934975726210351,7.742118556328423,13.893618620957529,3.806976611153552,5.859640186442982,19.476021374527107,2.150072301224472,5.7375472893527215,4.837622265987286,4.994689202238608,2.836150542871554,1.969945392372332,6.833560871274711,16.778203373507914,5.849957785207143,3.3223795643498035,3.8941256395995536,3.0951820044642555,3.1446677247467587,2.321325812210819,17.612351608289675,3.483526838150044,4.0259470256735295,3.872931656304541,11.467732604590347,6.551448930628602,1.9615228001644731,3.059624856158268,62.61653667801226,6.3829374752883,1.7496080511727805,2.1527127682338607,1.8302830698835224,5.975187227472621,4.027785839763959,3.9049722781189984,2.879801787505337,12.642547292525018,3.672490000000001
2012-02-01,5.8346651706971375,4.02110547102818,6.8131427421037545,28.181673381015678,17.463561260413865,6.576285661503289,26.563209762082906,7.161052787685501,5.856240960886753,8.658204327505631,3.0488090149892924,6.5075091078352685,4.787787908554755,3.3255593096638685,3.789961887029573,4.118026649507193,8.859508159757851,12.314761170570055,8.958603608957961,4.460581081954659,9.946550518526832,2.5783764626590093,6.624910178941769,5.212250622176254,131.96639808250086,11.968033083287358,6.005762912184943,7.7802056662642975,13.598898617832447,3.8115840123598046,5.911127811417085,19.484586197711728,2.1469967874591007,5.842524671016056,4.830159036891428,4.975568157730559,2.8338449826404415,1.9619045009277498,6.778731890391819,16.462674927185994,5.8365614462773605,3.299749652477733,3.862339125846275,3.0785991265014685,3.134655804293608,2.3283584831333064,17.342225804434698,3.483144973549317,4.050219625040132,3.862440235129789,11.45417848276773,6.644143373417102,2.0258773390313403,3.172371438598439,64.07420801365967,6.373415135582012,1.7565176049848334,2.1340317202315022,1.8383603866244915,6.1433818725544125,4.15286144640133,3.8368936389902313,2.919670333279261,13.094887548166904,3.8874451322431733
2012-02-02,5.796020327743736,4.015294438101346,6.821451742374497,27.92297121448793,17.263902294157685,6.507194164909674,26.248441861594962,7.108022513039763,5.919267897996932,8.604765121296692,3.1183923095062633,6.42190605083108,4.854335699437928,3.3488137991025706,3.7746244685149066,4.1044161415176985,8.901891349242208,12.318543655457196,9.0700812900335,4.482564158399062,9.91669150207306,2.5840285138917505,6.616463559097504,5.2473482201000765,131.16723440490804,11.787647654993195,6.087003983086095,7.938541760183438,13.316065558544233,3.817922565087096,5.889555506140893,19.373163568753068,2.1252676822569048,5.855484927437036,4.83376526262617,4.967700175380102,2.875185029201825,1.979079876796413,6.8782647475712135,16.79929364590263,5.850420448676121,3.338766561567484,3.890098287539936,3.1141242228766903,3.1672250991659943,2.3294264628005497,17.433933552965286,3.518975381197744,4.071108881357504,3.8804569521590335,11.474231005586589,6.615495943854847,2.02901015570142,3.178462599759312,64.08904698694808,6.330555846310147,1.7678082311273338,2.142954971048453,1.863213539363264,6.156161128822927,4.176797234124689,3.7784820211901815,2.85009654674318,13.25471539138082,3.9145715208642216
2012-02-03,5.922459933835912,4.056939793357588,6.892718763159086,27.867388616029736,17.40773228253664,6.6488253466643075,26.41547230219876,7.242750926085089,6.0548867975791625,8.799156362020113,3.1130855935114496,6.647065907371566,4.929278989066618,3.416926889422915,3.788540543989122,4.087658462051876,9.073388705227783,12.279765638720818,9.274603505382693,4.486598643130615,10.139569547379423,2.6420344663816153,6.627140136713556,5.3224232895891515,130.54709031601178,11.843029243582738,6.243758986935777,8.115025176869763,13.383934655826234,3.870462353055664,5.987535437949625,19.38710139883431,2.1154567041787664,5.802741415091478,4.851163108849281,4.9645724524822805,2.9046110044024407,2.0000966436630265,7.0283691938425985,17.423534015299488,5.898992927390872,3.4109806387249297,4.209647417703002,3.1599170550957014,3.2066324578745,2.378930682489853,18.07029784214804,3.6280870548776716,4.138798701446787,3.9222252952786296,11.501755265484865,6.738899296689441,2.0336397450888684,3.2060001112110874,64.62431584622594,6.391652660085727,1.7872907655965966,2.161808046865854,1.925419164421713,6.299431600483871,4.270071708947884,3.8316581480820187,2.9214621200064004,13.719050327883187,3.983596722098069
2012-02-04,5.890272462029059,4.061654635979098,6.913937183888253,28.357074754635807,17.4521231374754,6.767732046515406,26.760546563109788,7.217842913473997,6.037418623890513,9.213819455705961,3.1815739145052846,6.922210284970713,4.921300828460616,3.419830701473755,3.8030327322876336,4.091052122066627,9.112901415965435,12.25599899288107,9.202415474321118,4.489498969132132,10.11629700532929,2.7305645317865475,6.759217027398933,5.350573057102159,132.21767302003497,12.16011675044013,6.422187241255121,8.19576516273076,13.647258613074436,3.9122334220235127,6.001466227286228,19.524788807526946,2.117394745500817,5.937516327924435,4.832725675435916,4.963911272204415,2.913231880679826,1.9980658692059643,7.011522525578893,17.316529944694707,5.8152297695165815,3.4620588215916768,4.527239693269299,3.1419187910059008,3.2066990626331813,2.3771019383256,17.766070982623894,3.647197616579888,4.199633863793098,3.920250770488301,11.557415601469236,6.74131846632931,2.052876309555146,3.2584556778941853,66.03648713665216,6.47813789945156,1.7919058134185624,2.1711265650714644,1.959561477692736,6.394169586060366,4.414569169215711,3.83002596860184,3.0645677248988474,13.901357729558587,4.085300424454552
2012-02-07,5.689800309236772,3.995658043295191,6.7673004637267855,27.929857504509148,16.900691935882648,6.610794406566239,26.612570257992285,6.988590782953419,6.1377181406375305,9.03537161095712,3.1418504887920293,6.912376658588913,4.845987924244972,3.3714596426344716,3.7602062995798646,4.022565121112939,8.850389349621883,11.919326085280408,9.102841445267648,4.460448991311552,9.97460011933205,2.6559755628146724,6.701940216159635,5.222575440140188,131.52872912718755,12.10131991786448,6.6236374826355275,7.971290846556942,13.355269546754872,3.84892211060406,5.8697308646750175,19.411930109097536,2.1079435007189007,6.0151509717886364,4.791081090865194,4.879902099130018,2.8718558278794952,1.9698152179865356,6.93719728593511,16.93239993726785,5.6883174031485035,3.4175117130521917,4.522092368779023,3.093732912926483,3.169940138770174,2.340773314172436,17.268696801832288,3.603003964872427,4.0908492133015,3.867405357223386,11.667089633121085,6.619698788919903,2.017479212488352,3.198139904851728,65.8385707857799,6.481544988714793,1.7789944347894064,2.1454862651056845,1.922237137695117,6.133328752895186,4.302572805448547,3.77441649231987,3.101543268789127,13.597367750850346,4.039586169620616
2012-02-08,5.767177823934352,4.015408114359383,6.940428833326478,28.168024799773196,16.951820681428913,6.680989179290938,26.791225041467428,7.062328514127764,6.056157573282667,9.089612392674288,3.1882041319311663,6.8878501080149475,4.90867489171467,3.4174475728187064,3.791951462898997,4.035660984257787,9.082478558000448,12.034682591088428,9.224719871091184,4.5057957881556865,10.177396275431796,2.7477848339301603,6.6799456642575805,5.284618300984889,132.1788908240187,12.179510564234253,6.650162395045264,8.124386497356191,13.631088029501937,3.8892689136268763,5.9114339513758605,19.62701182480861,2.0915642479306125,6.067463594457794,4.8149538096695625,4.907413162317523,2.889971059749575,1.9801480797322368,7.0658683783506495,17.404713058322812,5.7891049259323895,3.439291015592811,4.4992112894274845,3.1630738334120814,3.1919837039256,2.3679447098844792,17.805068991232016,3.655760631679656,4.100204511249223,3.8998930524035975,11.898569702762982,6.7262253401865815,2.0377013820078225,3.2158602421599407,67.80130657905892,6.526846366445914,1.7908484066452843,2.1674007026439157,1.9358842530428617,6.235908790842258,4.309163358113847,3.83682333891376,3.1139950965711964,13.717085749097471,4.067659972675093
2012-02-09,5.903452958335347,4.067228607166848,6.999467053342477,28.84257621099959,17.217330891662144,6.701882714826831,27.30005862790871,7.170455210289387,6.1881387278960345,9.307571278454816,3.2309630996309973,6.907676633451514,4.9267312146546525,3.4389976115193512,3.8115380378594814,4.0518832159495775,9.140250067322551,12.163886100578106,9.2626076318129,4.523836537025957,10.231351781382005,2.936377195156325,6.784506075424456,5.385612949650509,134.25348851362108,12.360114665875258,6.92807232999882,8.238458256849313,13.901116627068152,3.96984932723624,5.949655189381334,19.70238376736377,2.1159597758525286,6.065114529631606,4.803202584714988,4.922834005084867,2.910984788290601,1.995836635760225,7.146293758435793,17.404713058322812,5.848356077121178,3.455282105521753,4.697056693941102,3.1841039044963426,3.2213076100427123,2.390557206733297,17.83310099356862,3.691501831851116,4.169342151357096,3.9501358407620057,11.937769054130516,6.857568103564796,2.0723748100358423,3.2690798208546257,68.41350870001432,6.620444616888193,1.7828756932203598,2.172550071922988,2.003075324060136,6.3471534603365685,4.416630868979954,3.9187593999743218,3.1858834643423015,14.02523373517153,4.154722611881848
2012-02-10,6.054005062109826,4.072946379974328,7.159751304927183,28.553380613564034,17.505667010694435,6.786790130933398,27.07358952552277,7.2367379732660515,6.168296103982791,9.33189273338802,3.2200340987743314,7.069780309662972,4.916496809165665,3.4215179817120576,3.8442412581146734,4.034839502780949,9.25616173031127,12.314669745465533,9.222832201294564,4.5282001695920835,10.179631687104218,2.9488404447806587,6.735432523991807,5.406544403097847,134.74687547135926,12.281033581578493,7.09600878019871,8.21656369830145,14.20955168214682,4.018733184948352,5.92980036535612,19.67994574110937,2.1130943968809115,6.090882856373876,4.7925661311160495,4.927624645617708,2.910739614190545,1.9930323358225492,7.0969538249109325,17.538197853045016,5.864018611204081,3.4237527404745447,4.626032863005778,3.1699998640056517,3.2302091895692233,2.418204014912383,17.879231831110246,3.7146610600805903,4.166393658100038,3.987375851284333,11.951957070146825,6.830611573275862,2.094252411128284,3.278173805077525,68.41350870001432,6.6006526480408105,1.7796270197113104,2.177320678917864,1.9988110966098271,6.421033236577905,4.4053561469664,3.9164503915165865,3.2249385668154162,13.840612984204586,4.164462686279428
2012-02-11,5.83031537212834,4.061944593915015,7.1002511857218655,28.76366038179088,17.635228150534786,6.71056393732906,27.27544480200566,7.146559869557848,6.296618167070367,9.352420159769004,3.2661852043893997,7.044699501755925,4.85426219631054,3.365699450639703,3.833304599493408,4.0102469146375315,9.186733554737804,12.201523699456935,9.113223312844418,4.524275578586568,10.34566256592958,2.9515188320090937,6.697892829446667,5.415703437455932,135.82893978464804,12.380814922310176,7.025833007466968,8.29007929340315,13.86716422023031,3.9490649807366336,6.000103534734793,19.89202118892922,2.100955102511904,6.1903495528344274,4.7859449237977785,4.929887930728442,2.888612387559395,1.9885914552009083,6.972410790474057,17.48549299277973,5.7724153702860805,3.3641777693191304,4.83074341682233,3.1450953699943645,3.200642493138413,2.404980560216519,17.666774261882242,3.66907212270132,4.289147523606919,4.01611215376114,12.070135403050106,6.871093480955064,2.0947612643678157,3.3623844584442204,69.97033904403862,6.618291711481848,1.7669684158064356,2.1615445206138504,2.026511972008232,6.512532334301811,4.456897999405912,3.958966836435832,3.2249385668154162,13.976430179009668,4.268571807313962
